"id","mode","stop_name","stop_desc","lat","lon"
7356,8,CRISTÓBAL COLÓN-HNOS.PINZÓN,Calle de Cristóbal Colón 1,40.672332764,-3.762059450
7357,8,CRISTÓBAL COLÓN-HNOS.PINZÓN,Calle de Cristóbal Colón 1,40.672515869,-3.761777639
7358,8,EST.COLMENAR VIEJO,Extrr   Estación Navarrosillos 1,40.645301819,-3.776310921
7359,8,EST.COLMENAR VIEJO,Extrr   Estación Navarrosillos 1,40.645416260,-3.776442528
7360,8,ZURBARÁN-MADRID,Calle de Zurbarán 2,40.670715332,-3.773233652
7361,8,TOMÁS LUIS DE VITORIA-CORREDERA,Calle de Tomás Luis de Vitoria 34,40.669437408,-3.773254395
7362,8,AV.REMEDIOS-HOLA,Ctra de Guadalix 1000,40.676830292,-3.769494295
7363,8,AV.REMEDIOS-HOLA,Ctra de Guadalix 1000,40.676704407,-3.769764900
7364,8,CTRA.M625-FAMET,Ctra de Guadalix 2500,40.696571350,-3.768028736
7365,8,AV.REMEDIOS-RESIDENCIA MAYORES,Avda de los Remedios 26,40.673133850,-3.770149946
7366,8,AV.REMEDIOS-RESIDENCIA MAYORES,Avda de los Remedios 26,40.673229218,-3.769677639
7367,8,AV.COLMENAR VIEJO-RAMÓN ESTEBAN,Avda de Colmenar Viejo 5,40.545387268,-3.629037380
7368,8,POLIDEPORTIVO MUNICIPAL-DEHESA BOYAL,Calle   Polideportivo Municipal 3,40.567489624,-3.631878853
7369,8,AV.NAVARRONDÁN -PºSEGOVIA,Avda de Navarrondán 43,40.560932159,-3.628852129
7370,8,AV.NAVARRONDÁN-PºRÍAS BAJAS,Avda de Navarrondán 28,40.561767578,-3.628730059
7371,8,AV.VEGA-C.C.LA VEGA,Avda de la Ermita 5,40.533596039,-3.635645628
7372,8,NARDO-CENTRO CÍVICO,Calle del Nardo 44,40.531162262,-3.636271954
7373,8,AV.INDEPENDENCIA-OVIEDO,Avda de la Independencia 31,40.552146912,-3.635466576
7374,8,AV.ERMITA-C.C.LA VEGA,Avda de la Ermita 5,40.535026550,-3.636025190
7375,8,AV.INDEPENDENCIA-SEVILLA,Avda de la Independencia 4,40.550254822,-3.635460615
7376,8,GRANJA-AV.INDUSTRIA,Calle de la Granja 78,40.533973694,-3.656808138
7377,8,AV.INDUSTRIA-EINSTEIN,Avda de la Industria 38,40.533946991,-3.653690815
7378,8,AV.INDUSTRIA-VALGRANDE,Avda de la Industria 30,40.535007477,-3.648907185
7379,8,VALGRANDE-REYES CATÓLICOS,Calle de Valgrande 17,40.537292480,-3.651031017
7380,8,FRANCISCO GERVÁS-ARROYO DE LA VEGA,Calle de Francisco Gervas 11,40.533142090,-3.652207136
7381,8,CALABOZOS-FRANCISCO GERVÁS,Calle de los Calabozos 2,40.530902863,-3.651854753
7382,8,CALABOZOS-SAN JOSÉ ARTESANO,Calle de los Calabozos 14,40.529167175,-3.653077602
7383,8,CALABOZOS-FRANCISCO GERVÁS,Calle de los Calabozos 2,40.530895233,-3.651618481
7384,8,SAN RAFAEL-GRANJA,Calle de San Rafael 8,40.525093079,-3.659507751
7385,8,GRANJA-REYES CATÓLICOS,Calle de la Granja 106,40.537254333,-3.656533241
7386,8,SAN JOSÉ ARTESANO-VALPORTILLO I,Calle de San José Artesano 14,40.529544830,-3.654639721
7387,8,FRANCISCO GERVÁS-ARROYO DE LA VEGA,Calle de Francisco Gervas 14,40.533172607,-3.652018309
7388,8,VALGRANDE-AV.VALDELAPARRA,Calle de Valgrande 27 D,40.539215088,-3.653860092
7389,8,GRANJA-EST.LA GRANJA,Calle de la Granja 14,40.527820587,-3.658365726
7390,8,AV.GUADARRAMA-CENTRO DE DÍA,Avda de Guadarrama 17,40.549385071,-3.634944439
7391,8,AV.PIRINEOS-HOSPITAL INFANTA SOFÍA,Avda de los Pirineos 33,40.557483673,-3.612732410
7392,8,ALONSO Z.VICENTE-AV.TENERIFE,Calle   Alonso Zamora Vicente 1,40.559497833,-3.615337610
7393,8,ALONSO Z.VICENTE-CLARA CAMPOAMOR,Calle   Alonso Zamora Vicente 6,40.561546326,-3.613277435
7394,8,ALONSO Z.VICENTE-ROSA CHACEL,Calle   Alonso Zamora Vicente 9,40.562721252,-3.612071514
7395,8,JOSÉ HIERRO-MARÍA MOLINER,Calle   José Hierro 11,40.562580109,-3.615413189
7396,8,AV.ESPAÑA-EST.ALCOBENDAS S.SEB.REYES,Avda de España 50,40.546180725,-3.634181976
7397,8,AV.BRUSELAS-ÁREA SANITARIA 5,Avda de Bruselas 37,40.528194427,-3.643245220
7398,8,PºCHOPERA-PABLO SERRANO,Paseo de la Chopera 1,40.537773132,-3.638176680
7399,8,AV.MIGUEL CERVANTES-DOLORES IBÁRRURI,Avda   Miguel de Cervantes 5,40.550559998,-3.650143862
7400,8,ISAAC ALBÉNIZ-ALMERÍA,Calle de Isaac Albéniz 46,40.550979614,-3.644750595
7401,8,RUPERTO CHAPÍ-TEATRO AUDITORIO,Calle de Ruberto Chapi 19,40.548564911,-3.643085718
7402,8,FCO.LARGO CABALLERO-AV.MIGUEL CERVANTES,Calle   Francisco Largo Caballero 30,40.553665161,-3.650811672
7403,8,FCO.LARGO CABALLERO-AV.PABLO IGLESIAS,Calle   Francisco Largo Caballero 52,40.553836823,-3.655088902
7404,8,SUERTE-MAGIA,Avda de la Magia 17,40.555122375,-3.657333851
7405,8,PºFUENTE LUCHA-SUERTE,Paseo de Fuente Lucha 20,40.554458618,-3.660008430
7406,8,PºFUENTE LUCHA-FANTASÍA,Paseo de Fuente Lucha 7,40.552169800,-3.660139561
7407,8,FELICIDAD-HECHIZO,Calle de la Felicidad SN,40.550609589,-3.660573006
7408,8,PºCHOPERA-AV.VALDELAPARRA,Paseo de la Chopera 341,40.545146942,-3.660932541
7409,8,PºCHOPERA-AV.CAMILO JOSÉ CELA,Paseo de la Chopera 287,40.545028687,-3.658038139
7410,8,MIGUEL DE CERVANTES-JARDINES MEMORIA,Avda   Miguel de Cervantes SN,40.549579620,-3.650193453
7411,8,JOSÉ HIERRO-EST.VALDELASFUENTES,Paseo   Valdelasfuentes 2,40.548355103,-3.653275728
7412,8,HUELVA-RAMÓN Y CAJAL,Calle de Huelva 8,40.541259766,-3.649333477
7413,8,DR.ADOLFO ROMERO-AV.PINTOR MURILLO,Calle del Doctor Adolfo Romero 20,40.542259216,-3.646154881
7414,8,ISAAC ALBÉNIZ-MANUEL DE FALLA,Calle de Isaac Albéniz 46,40.550975800,-3.645033836
7415,8,RUPERTO CHAPÍ-TEATRO AUDITORIO,Calle de Ruperto Chapí 19,40.548358917,-3.642847538
7416,8,AV.ERMITA-C.C.LA VEGA,Avda de la Ermita 5,40.535289764,-3.635897875
7417,8,PºCHOPERA-NARANJOS,Paseo de la Chopera 18,40.537685394,-3.637656212
7418,8,PºCHOPERA-AV.VALDELAPARRA,Paseo de la Chopera 341,40.545364380,-3.660981894
7419,8,AV.EUROPA-INSTITUTO,Avda de Europa 8100,40.599231720,-3.509295464
7420,8,LIMÓN VERDE-RESIDENCIA,Calle   Limón Verde SN,40.600688934,-3.499366522
7421,8,PÍO BAROJA FTE LUIS DE GONGORA,Calle de Pío Baroja 2,40.600265503,-3.499375105
7422,8,CTRA.CCHEL.A ARAVACA-COLONIA JARDÍN,Ctra de Carabanchel a Aravaca 52,40.397182465,-3.774325848
7423,8,CTRA.CCHEL.A ARAVACA-COLONIA JARDIN,Calle de Arenas de San Pedro 2,40.396884918,-3.774405003
7424,8,AV.POBLADOS-EMPALME,Avda de los Poblados 4,40.391126140,-3.768193614
7425,8,CTRA.M502-GTA.ARROYO MEAQUES,Ctra  Carabanchel (M-502) 3.800,40.399333867,-3.778880494
7426,8,CTRA.M502-URB.LOS ÁNGELES,Ctra   Carabanchel (M-502) 1,40.400571645,-3.778352697
7427,8,AV.MONTEPRÍNCIPE-URB.PRADO LARGO,Avda   Prado Largo 1,40.418133893,-3.843312908
7428,8,AV.MONTEPRÍNCIPE-URB.PRADO LARGO,Avda   Prado Largo 1,40.418278366,-3.843267564
7429,8,AV.MONTEPRÍNCIPE-CENTRO COMERCIAL,Avda de Montepríncipe 10,40.412970635,-3.843472379
7430,8,AV.MONTEPRÍNCIPE-CENTRO COMERCIAL,Avda de Montepríncipe 10,40.412673283,-3.843480452
7431,8,AV.MONTEPRÍNCIPE-GERENCIA,Avda de Montepríncipe 4,40.409001089,-3.841772860
7432,8,AV.MONTEPRÍNCIPE-FACULTAD INFORMÁTICA,Avda de Montepríncipe SN,40.404647349,-3.840870123
7433,8,AV.MONTEPRÍNCIPE-COLEGIO,Avda del Montepríncipe 5,40.399211572,-3.838858175
7434,8,AV.MONTEPRÍNCIPE-GERENCIA,Avda de Montepríncipe 4,40.409364158,-3.841400249
7435,8,AV.MONTEPRÍNCIPE-FACULTAD INFORMÁTICA,Avda de Montepríncipe 9,40.404662793,-3.841223855
7436,8,CTRA.M511-RETAMARES,Ctra   M-511 (Boadilla-Carabanchel) 3100,40.398759824,-3.815108565
7437,8,CTRA.M511-RETAMARES,Ctra   M-511 (Boadilla-Carabanchel) 3100,40.398489994,-3.815046393
7438,8,CTRA.M501-POL.IND.VENTORRO DEL CANO,Crta.   M-501 0.200,40.396417027,-3.835371009
7439,8,AV.MONTE SEGOVIA-MONTE NEGRILLO,Avda del Monte Segovia 11,40.416025080,-3.898424360
7440,8,AV.MONTE SEGOVIA-MONTE NEGRILLO,Avda del Monte Segovia 13,40.416266005,-3.898722231
7441,8,AV.MONTE SEGOVIA-MONTE GUADALUPE,Avda del Monte Segovia 136,40.421122586,-3.899777013
7442,8,AV.MONTE SEGOVIA-MONTE GUADALUPE,Avda del Monte Segovia 136,40.421040598,-3.899893795
7443,8,CTRA.M513-POLIDEPORTIVO PISCINAS,Ctra de Boadilla-Pozuelo 3800,40.416305376,-3.862808806
7444,8,CTRA.M513-POLIDEPORTIVO PISCINAS,Ctra de Boadilla-Pozuelo 3800,40.416098631,-3.862747232
7445,8,ALBERCA-INSTITUTO,Calle de la Alberca 1,40.407159728,-3.882125574
7446,8,CTRA.M511-CIUDAD DE LA IMAGEN,Ctra   M-511 (Boadilla-Carabanchel) 1200,40.398834229,-3.792385817
7447,8,CTRA.M511-CIUDAD DE LA IMAGEN,Ctra   M-511 (Boadilla-Carabanchel) 1100,40.398578644,-3.791616917
7448,8,AV.MONTE SEGOVIA-CENTRO COMERCIAL,Avda del Monte Segovia 6,40.413718552,-3.897297564
7449,8,AV.MONTEPRÍNCIPE-COLEGIO,Avda del Montepríncipe 5,40.399040674,-3.838820703
7450,8,PºPRÍNCIPE-TELEMADRID,Paseo del Príncipe 1,40.398099160,-3.789577492
7451,8,RONDA-CENTRO DE SALUD,Calle de Ronda 9,40.403759675,-3.883789932
7452,8,AV.MONTEPRÍNCIPE-HOSPITAL MONTEPRÍNCIPE,Avda de Montepríncipe 25,40.414363016,-3.844020152
7453,8,AV.MONTEPRÍNCIPE-HOSPITAL MONTEPRINCIPE,Avda de Montepríncipe 14,40.414238280,-3.843830012
7454,8,RONDA-RUPERTO CHAPI,Calle de Ronda 4,40.402011217,-3.882706489
7455,8,AV.SIGLO XXI-EST.SIGLO XXI,Avda del Siglo XXI 1,40.405312945,-3.892684156
7456,8,AV.SIGLO XX-EST.SIGLO XXI,Avda del Siglo XXI 1,40.405131416,-3.891691843
7457,8,AV.INFANTE DON LUIS-FEDERICO Gª LORCA,Avda del Infante Don Luis 8,40.406364816,-3.896457442
7458,8,AV.INFANTE DON LUIS-GREGORIO MARAÑÓN,Avda del Infante Don Luis 5,40.406214786,-3.896054765
7459,8,AV.INFANTE DON LUIS-INSTITUTO,Avda del Infante Don Luis 4,40.410166408,-3.894150773
7460,8,AV.INFANTE DON LUIS-MENÉNDEZ PIDAL,Avda del Infante Don Luis 4,40.410280504,-3.894541208
7461,8,CTRA.MAJADAHONDA-EST.BOADILLA CENTRO,Ctra de Boadilla-Majadahonda 40,40.407283629,-3.880053017
7462,8,PZA.VIRGEN LAS ANGUSTIAS-EST.NUEVO MUNDO,Calle de Ronda 14,40.405206898,-3.884209543
7463,8,AV.ISABEL DE FARNESIO-EST.NUEVO MUNDO,Avda de Isabel de Farnesio 12,40.405183698,-3.887237911
7464,8,AV.ISABEL DE FARNESIO-EST.NUEVO MUNDO,Avda de Isabel de Farnesio 17,40.405231451,-3.886884996
7465,8,AV.ISABEL DE FARNESIO-FEDERICO CHUECA,Avda de Isabel de Farnesio 20,40.401288031,-3.886562207
7466,8,AV.ISABEL DE FARNESIO-RUPERTO CHAPI,Avda de Isabel de Farnesio 25,40.401496209,-3.886435313
7467,8,CTRA.MAJADAHONDA-EST.BOADILLA CENTRO,Ctra de Boadilla-Majadahonda 40,40.407376041,-3.879747808
7468,8,CTRA.MAJADAHONDA-AV.ADOLFO SUÁREZ,Ctra de Boadilla-Majadahonda 2,40.405038389,-3.877949666
7469,8,RONDA-RUPERTO CHAPI,Calle de Ronda 4,40.401910510,-3.882917288
7470,8,M.ÁNGEL CANTERO OLIVA-CENTRO COMERCIAL,Calle   Miguel Ángel Cantero Oliva 1,40.414071955,-3.893542441
7471,8,M.ÁNGEL CANTERO OLIVA-CENTRO COMERCIAL,Calle   Miguel Ángel Cantero Oliva 1,40.413728924,-3.893632193
7472,8,AV.MONTE SEGOVIA-CENTRO COMERCIAL,Avda del Monte Segovia 8,40.413618458,-3.897425882
7473,8,CTRA.MAJADAHONDA-AV.ADOLFO SUÁREZ,Ctra de Boadilla-Majadahonda 4,40.405391401,-3.877730343
7474,8,AV.LAS ÁGUILAS-ALUCHE,Avda de las Águilas 1,40.385168318,-3.763189564
7475,8,ALBERCA-BÁRBARA DE BRAGANZA,Calle de la Alberca 3,40.406735013,-3.883475302
7476,8,AV.ISABEL DE FARNESIO-PºSAINS CLOUD,Avda de Isabel de Farnesio 30,40.399621484,-3.885373752
7477,8,AV.MONTEPRÍNCIPE-EST.MONTEPRÍNCIPE,Avda del Montepríncipe 1,40.397241488,-3.837219403
7478,8,AV.MONTEPRÍNCIPE-EST.MONTEPRÍNCIPE,Ctra   Boadilla SN,40.397366407,-3.837385918
7479,8,CTRA.M511-COCHERAS METRO LIGERO,Ctra   M-511 (Boadilla-Carabanchel) 2100,40.398946619,-3.803869202
7480,8,CTRA.M511-COCHERAS METRO LIGERO,Ctra   M-511 (Boadilla-Carabanchel) 2100,40.398622734,-3.803806431
7481,8,AV.POBLADOS-MELILOTO,Avda de los Poblados 26,40.390624181,-3.767810879
7482,8,Aluche,Calle de Valmojado 293,40.385630000,-3.760850000
7483,8,GUADALUPE M.SAMPEDRO-CENTRO COMERCIAL,Calle   Guadalupe Muñoz Sampedro 2,40.398648555,-3.784304847
7484,8,JUAN DE ORDUÑA-CIUDAD DE LA IMAGEN,Calle   Juan de Orduña 1,40.396332610,-3.785727308
7485,8,JOSÉ ISBERT-EST.JOSÉ ISBERT,Calle   José Isbert 2,40.395442701,-3.789405062
7486,8,VIRGILIO-FERNANDO REY,Calle  Virgilio 19,40.397090350,-3.794809297
7487,8,JOSÉ ISBERT-FERNANDO REY,Calle   José Isbert 12,40.394946936,-3.793393701
7488,8,PºRUPERTO CHAPÍ-MONCLOA,Paseo de Ruperto Chapí 1,40.435268597,-3.720828253
7489,8,PRINCESA-MONCLOA,Calle de la Princesa 94,40.434189312,-3.719095408
7490,8,AV.NUEVO MUNDO-EST.NUEVO MUNDO,Avda del Nuevo Mundo 8 A,40.405831037,-3.886232917
7491,8,AV.NUEVO MUNDO-EST.NUEVO MUNDO,Avda del Nuevo Mundo 5 A,40.405561340,-3.886158670
7492,8,AV.MEMORIA-AV.SÉNECA,Avda del Arco de la Victoria 1,40.438100493,-3.724655052
7493,8,PºMORET-MONCLOA,Paseo de Moret 1,40.434423727,-3.720512693
7494,8,M.ÁNGEL CANTERO OLIVA-JAIME FERRÁN,Calle  Miguel Ángel Cantero Oliva 6,40.417601412,-3.894968201
7495,8,M.ÁNGEL CANTERO OLIVA-JAIME FERRÁN,Calle   Miguel Ángel Cantero Oliva 7,40.417310329,-3.895329735
7496,8,M.ÁNGEL CANTERO OLIVA-VIÑAS VIEJAS,Calle   Miguel Ángel Cantero Oliva 11,40.419263409,-3.895567797
7497,8,M.ÁNGEL CANTERO OLIVA-VIÑAS VIEJAS,Calle   Miguel Ángel Cantero Oliva 11,40.420492382,-3.896244189
7498,8,CTRA.VILLAVICIOSA-EST.FERIAL DE BOADILLA,Ctra de Boadilla-Villaviciosa 1,40.402136253,-3.879302493
7499,8,AV.SENECA-MARTIN FIERRO,Avda de Séneca 5100,40.434991640,-3.730504880
7500,8,AVENIDA DE LA MEMORIA,Avda de Séneca 5700,40.436987675,-3.723971054
7501,8,Intercambiador de Moncloa,Plaza de la Moncloa 1,40.435230000,-3.719190000
7502,8,VENTURA RODRÍGUEZ-SECUNDINO ZUAZO,Calle de Ventura Rodríguez 8,40.402590259,-3.891776151
7503,8,VALLE INCLÁN-AV.INFANTE DON LUIS,Calle de Valle Inclán 4,40.402582254,-3.897467841
7504,8,VALLE INCLÁN-PÍO BAROJA,Calle de Valle Inclán 10,40.403734894,-3.901006703
7505,8,AV.SIGLO XXI-MIGUEL DE UNAMUNO,Avda del Siglo XXI 11,40.406624207,-3.899018221
7506,8,AV.SIGLO XXI-PÍO BAROJA,Avda del Siglo XXI 11,40.406388901,-3.899156508
7507,8,CTRA.M501-POL.IND.VENTORRO DEL CANO,Ctra   Boadilla SN,40.397464752,-3.840882540
7508,8,CDAD.FINANCIERA-FUNDACIÓN ONCE,Avda de Cantabria 1,40.395970661,-3.869041664
7509,8,AV.LAS ÁGUILAS-ALUCHE,Avda de las Águilas 1,40.385560416,-3.762475328
7510,8,PºMADRID-ENRIQUE CALABIA,Paseo de Madrid 2,40.404248752,-3.875158250
7511,8,PºMADRID-JUAN CARLOS I,Paseo de Madrid 8,40.403457380,-3.876161461
7512,8,AV.CANTABRIA-CDAD.FINANCIERA ENTRADA 2,Avda de Cantabria 4,40.392897576,-3.858327133
7513,8,AV.PRADO DEL ESPINO-FORJADORES,Avda del Prado del Espino S/N,40.393502710,-3.850805676
7514,8,AV.PRADO DEL ESPINO-IMPRESORES,Avda del Prado del Espino S/N,40.396251649,-3.850639965
7515,8,AV.PRADO DEL ESPINO-IMPRESORES,Avda del Prado del Espino SN,40.396163898,-3.851546164
7516,8,AV.PRADO DEL ESPINO-CARPINTEROS,Avda del Prado del Espino SN,40.393469180,-3.851688955
7517,8,AV.CANTABRIA-CDAD.FINANCIERA ENTRADA 2,Avda de Cantabria 4,40.393543084,-3.859961342
7518,8,CDAD.FINANCIERA-FUNDACIÓN ONCE,Avda de Cantabria 1,40.396201174,-3.868337639
7519,8,FCO.ASENSIO BARBIERI-AUDITORIO,Calle de Fco Asensio Barbieri S/N,40.402296259,-3.887836345
7520,8,SECUNDINO ZUAZO-GUTIÉRREZ SOTO,Calle de Secundino Zuazo 4,40.402174978,-3.894221781
7521,8,AV.CANTABRIA-EST.CANTABRIA,Avda de Cantabria 3,40.395157909,-3.864494768
7522,8,AV.CANTABRIA-EST.CANTABRIA,Avda de Cantabria SN,40.394867423,-3.863583768
7523,8,CTRA.M501-PATONES,Ctra   Boadilla SN,40.396665745,-3.840829730
7524,8,AV. CONDESA DE CHINCHÓN-VALLE INCLAN,Avda de la Condesa de Chinchón 23,40.404228739,-3.904678280
7525,8,AV. DE LA CONDESA DE CHINCHÓN-PIO BAROJA,Avda de la Condesa de Chinchón 97,40.401757928,-3.901522411
7526,8,AV. DE LA CONDESA DE CHINCHÓN-AV. INFANTE DON LUIS,Avda de la Condesa de Chinchón 97,40.399621469,-3.897063224
7527,8,SECUNDINO ZUAZO-AV. INFANTE DON LUIS,Calle de Secundino Zuazo 11,40.402232172,-3.896143362
7528,8,CTRA.M501-PRADO DEL ESPINO,Ctra   M-501 900,40.396364434,-3.843854263
7529,8,REAL DE SAN SEBASTIÁN-AMARGURA,Calle   Real de San Sebastián 29,40.401916504,-3.996278048
7530,8,REAL DE SAN SEBASTIÁN-CARIDAD,Calle   Real de San Sebastián 2,40.404399872,-3.997681856
7531,8,PZA.ALTOZANO-MADRID,Plaza   Altozano 5,40.406883240,-3.998908758
7532,8,CTRA.M513-URB.GUADAMONTE,Ctra   Boadilla del Monte 12500,40.412620045,-3.955682558
7533,8,AV.RÍO-URB.GUADAMONTE,Ctra   Boadilla del Monte 12600,40.412016758,-3.956734751
7534,8,CTRA.VILLAVICIOSA-GUARDIA CIVIL,Ctra de Boadilla-Villaviciosa 1,40.403446656,-3.877575452
7535,8,CTRA.M513-URB.RAYA DEL PALANCAR,Ctra   Boadilla del Monte 12000,40.413400850,-3.950578432
7536,8,CTRA.M513-URB.RAYA DEL PALANCAR,Ctra   Boadilla del Monte 12100,40.412510233,-3.951520561
7537,8,CTRA.M513-LA CHOPERA,Ctra   M-513 (De la A-5 a Brunete por Boadilla) 13400,40.409282639,-3.965935774
7538,8,CTRA.M513-GRANJA ESCUELA,Ctra   M-513 (De la A-5 a Brunete por Boadilla) 13100,40.409865813,-3.961901690
7539,8,CTRA.M513-VIVERO,Ctra de Boadilla-Brunete 9700,40.412269415,-3.924574547
7540,8,CTRA.M513-MONTE ROMANILLOS,Ctra de Boadilla-Brunete 8500,40.417698621,-3.912496594
7541,8,CTRA.M513-MONTE ROMANILLOS,Ctra de Boadilla-Brunete 8600,40.417739354,-3.914182670
7542,8,CTRA.M513-GRANJA ESCUELA,Ctra   M-513 (De la A-5 a Brunete por Boadilla) 14,40.409575583,-3.963217527
7543,8,CTRA.M513-LA CHOPERA,Ctra   M-513 (De la A-5 a Brunete por Boadilla) 19,40.408782354,-3.968662810
7544,8,CTRA.VILLAVICIOSA-EST.FERIAL DE BOADILLA,Ctra de Boadilla-Villaviciosa 1,40.401898729,-3.879735415
7545,8,CTRA.MAJADAHONDA-GUARDIA CIVIL,Ctra de Boadilla-Majadahonda 2,40.403733660,-3.877744162
7546,8,CTRA.M513-VIVERO,Ctra de Boadilla-Brunete 9800,40.412266870,-3.924892732
7547,8,INTERCAMBIADOR DE ALUCHE,Calle de Valmojado 293,40.385024640,-3.760384003
7548,8,BADAJOZ-ETSI INFORMÁTICOS,Calle   Badajoz 348,40.406035863,-3.839473217
7549,8,GTA.F-USOC AERONÁUTICA,Lugar  USOC Aeronáutica SN,40.406333567,-3.830685350
7550,8,GTA.F-USOC AERONÁUTICA,Gta  USOC Aeronaútica SN,40.405997557,-3.831058335
7551,8,C-SERVICIOS CENTRALES,Calle   C SN,40.407392139,-3.835058862
7552,8,C-SERVICIOS CENTRALES,Calle  C SN,40.407332401,-3.834598504
7553,8,CTRA.M40-CUARTEL DE ARTILLERÍA,Avia   M-40 37800,40.401032306,-3.831244734
7554,8,BADAJOZ-GEONÓMICA DE PLANTAS,Calle  Badajoz 348,40.405236300,-3.831685348
7555,8,BADAJOZ-GEONÓMICA DE PLANTAS,Calle  Badajoz 348,40.405297576,-3.831933583
7556,8,BADAJOZ-DOMÓTICA INTEGRAL,Calle   Badajoz 348,40.403913649,-3.835204424
7557,8,BADAJOZ-DOMÓTICA INTEGRAL,Calle  Badajoz 348,40.404355131,-3.835198097
7558,8,M-INFORMÁTICA,Calle   M SN,40.406098076,-3.837105226
7559,8,M-INFORMÁTICA,Calle   M SN,40.406293268,-3.837520117
7560,8,PLAYA DE LA CONCHA-PLAYA FORMENTOR,Calle   Playa de la Concha 2,40.445692719,-3.883030095
7561,8,PLAYA DE LA CONCHA-PLAYA DE ALTEA,Calle  Playa de la Concha 15,40.449175369,-3.889396405
7562,8,PLAYA DE ALTEA-PLAYA DE BENIDORM,Calle   Playa de Altea 23,40.446262387,-3.892140889
7563,8,PLAYA DE CASTROURDIALES-PLAYA LA LANZADA,Calle  Playa de Castrourdiales 1,40.443644892,-3.893945742
7564,8,VALLEFRANCO-VALLE DEL PAS,Calle  Vallefranco 66,40.442781728,-3.899535162
7565,8,VALLEFRANCO-VALLE DEL SELLA,Calle   Vallefranco 52,40.440478561,-3.902605459
7566,8,VALLEFRANCO-VALLE DE CARES,Calle   Vallefranco 38,40.437385886,-3.904096838
7567,8,VALLEFRANCO-VALLE DEL RONCAL,Calle   Vallefranco 26,40.433989450,-3.904110291
7568,8,VALLEFRANCO-VALLE DE ANSÓ,Calle  Vallefranco 4,40.430007698,-3.906391191
7569,8,RÍO ALGODOR-RÍO DUERO,Calle  Río Algodor 4,40.431024183,-3.911167682
7570,8,RÍO DUERO-RÍO LEGA,Calle  Río Duero 29,40.432388531,-3.912942727
7571,8,RÍO TAJO-RÍO EUME,Calle   Río Tajo 39,40.437132807,-3.915647923
7572,8,RÍO TAJO-RÍO URUMEA,Calle  Río Tajo 27,40.434172713,-3.914027937
7573,8,RÍO TAJO-RÍO VÉLEZ,Calle  Río Tajo 56,40.439438414,-3.918001970
7574,8,RÍO TAJO-RÍO GUADALETE,Calle   Río Tajo 59,40.438178718,-3.922335513
7575,8,RÍO TAJO-RÍO TER,Calle   Río Tajo 69,40.435512613,-3.924527386
7576,8,RÍO TAJO-RÍO GUADIANA,Calle  Río Tajo 114,40.432933633,-3.919186768
7577,8,RÍO GUADARRAMA-RÍO TAJO,Calle  Río Guadarrama 1,40.428676173,-3.917584464
7578,8,RÍO GUADARRAMA-RÍO DUERO,Calle   Río Guadarrama 1,40.426480790,-3.914961175
7579,8,AV.MONTE OLIVAR-MONTE HIJEDO,Avda del Monte Olivar 76,40.420801893,-3.909674182
7580,8,AV.MONTE OLIVAR-COLEGIO,Avda del Monte Olivar 48,40.417420372,-3.905491453
7581,8,AV.MONTE OLIVAR-MONTE ARCHANDA,Avda del Monte Olivar 38,40.417133093,-3.903059522
7582,8,AV.MONTE OLIVAR-MONTE SOLLUBE,Avda del Monte Olivar 12,40.415019722,-3.900273242
7583,8,AV.LAS LOMAS-VALLE DE LENIZ,Avda de las Lomas 9,40.429502746,-3.892555969
7584,8,AV.VALDEPASTORES-ISLAS CANARIAS,Avda de Valdepastores 11,40.426337104,-3.889508074
7585,8,AV.VALDEPASTORES-CIUDADELA,Avda de Valdepastores 5,40.421493411,-3.883232222
7586,8,AV.VALDEPASTORES-ISLA DE TABARCA,Avda de Valdepastores 1,40.418284445,-3.879925253
7587,8,PºPRÍNCIPE-TELEMADRID,Paseo del Príncipe 1,40.398228573,-3.789095878
7588,8,VALLE DE TENA-VALLE DE SANTA ANA,Calle del Valle de Tena 11,40.431988469,-3.893814933
7589,8,PLAYA DEL SALER-PLAYA DE ARO,Calle   Playa del Saler 58,40.437117354,-3.892279376
7590,8,PLAYA DEL SALER-PLAYA AGUADULCE,Calle   Playa del Saler 22,40.442006340,-3.889136830
7591,8,PLAYA DEL SARDINERO-GTA.ALCALDE FABRA,Calle   Playa del Sardinero 12,40.442569848,-3.882611907
7592,8,Pº FLORIDA-PRINCIPE PIO,Paseo de la Florida 3,40.420990640,-3.720640462
7593,8,RÍO GUADARRAMA-CABO DE LA NAO,Calle   Río Guadarrama 1,40.423822128,-3.912815103
7594,8,AV.PADRE PIQUER Nº 27,Avda del Padre Piquer 56,40.391358699,-3.767088715
7595,8,AV.PADRE PIQUER-CAMPAMENTO,Avda del Padre Piquer 3,40.395826422,-3.768553395
7596,8,AV.VALLADOLID-PTE.FRANCESES,Avda de Valladolid 65,40.431604138,-3.731953685
7597,8,AV.VALLADOLID-PTE.FRANCESES,Avda de Valladolid 81,40.432963758,-3.733489291
7598,8,PºFLORIDA-PRÍNCIPE PÍO,Paseo de la Florida 3,40.420746313,-3.720814667
7599,8,Pº EXTREMADURA-CAMPAMENTO,Calle de Carabias 24,40.396591187,-3.768356562
7600,8,Intercambiador de Príncipe Pío,Paseo de la Florida 2,40.421070000,-3.720370000
